GTIN Code;GTIN Name;Segmentation (GPC);GPC Segmentation Code;GPC Brick Code;GPC Class Code;GPC Family Code;GTIN Image;Brand Code;Brand;Brand Image;Brand Link;Brand Owner;Brand Owner Code;Brand Owner Link;Brand Owner Wikipedia Link;Brand Owner Image;GCP Code;GLN Code;Logistical Owner (GLN);GLN Country ISO Code;GLN City;GLN Postal Code;GLN Address2;GLN Address3;GLN Address4;GLN Last Change;GLN Return Code;Number of Units;Package Type Code;Package Type Name;Weight (g);Weight (oz);Volume (ml);Volume (fl oz);Alcohol by Volume;Alcohol by Weight;Registration;Registration Country ISO Code
0021248140242;Garlic Minced California;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248140242.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;269.3;9.5;;;;;GS1 US;US
0021248140556;Garlic Pepper;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248140556.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;300.0;10.6;;;;;GS1 US;US
0021248150227;Onion California Chopped;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248150227.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;;1.85;;;;;GS1 US;US
0021248150241;Inc. California Garlic Minced;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248150241.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;82.2;2.9;;;;;GS1 US;US
0021248221132;Black Pepper;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248221132.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;318.0;11.2;;;;;GS1 US;US
0021248221149;Garlic Pepper;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248221149.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;460.0;16.2;;;;;GS1 US;US
0021248256011;Black Carousel Spice Rack;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248256011.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;;;;;;;GS1 US;US
0021248256202;Olde Thompson 20-jar Square Stainless Steel Spice Set;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248256202.jpg;;;;;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;;;;;;;GS1 US;US
0021273100150;Gunter's Clover Squeeze Jars;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021273100150.jpg;;;;;;;;;;0021273;0021273000009;Gunter Apiaries;US;Front Royal;22630;208 East 17 Street;;VA;;0;1;;;;12.0;;;;;GS1 US;US
0021273200164;Pure Honey Wildflower;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021273200164.jpg;;;;;;;;;;0021273;0021273000009;Gunter Apiaries;US;Front Royal;22630;208 East 17 Street;;VA;;0;1;;;;16.0;;;;;GS1 US;US
0021273210163;Honey Buckwheat;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021273210163.jpg;;;;;;;;;;0021273;0021273000009;Gunter Apiaries;US;Front Royal;22630;208 East 17 Street;;VA;;0;1;;;;16.0;;;;;GS1 US;US
0021290880004;Colby Jack Cheese Sliced 0.5 lb;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021290880004.jpg;;;;;;;;;;0021290;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0021291001866;Hunters Specialies Wheeze Deer Call;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021291001866.jpg;;;;;;;;;;0021291;0021291000005;Hunter's Specialties Inc.;US;Cedar Rapids;52402;6000 Huntington Court, N.E.;;IA;;0;1;;;;;;;;;GS1 US;US
0021292000226;Prestige Lanc 100 In Each;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021292000226.jpg;;;;;;;;;;0021292;0021292000004;Nipro Diagnostics, Inc.;US;Fort Lauderdale;33309;2400 NW 55th Court;;FL;;0;1;;;28.0;;;;;;GS1 US;US
0021292001438;Test Strips 50 strips;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021292001438.jpg;C9BHFA;Walgreens;http://product.okfn.org.s3.amazonaws.com/images/brand/C9BHFA.jpg;http://www.walgreens.com;;;;;;0021292;0021292000004;Nipro Diagnostics, Inc.;US;Fort Lauderdale;33309;2400 NW 55th Court;;FL;;0;1;;;;;;;;;GS1 US;US
0021292550103;Blood Glucose Test Strips 100 test strips;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021292550103.jpg;KVJD1G;Prestige;http://product.okfn.org.s3.amazonaws.com/images/brand/KVJD1G.jpg;http://www.prestigecosmetics.com;;;;;;0021292;0021292000004;Nipro Diagnostics, Inc.;US;Fort Lauderdale;33309;2400 NW 55th Court;;FL;;0;1;;;;;;;;;GS1 US;US
0021292550509;Test Strips 50 test strips;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021292550509.jpg;KVJD1G;Prestige;http://product.okfn.org.s3.amazonaws.com/images/brand/KVJD1G.jpg;http://www.prestigecosmetics.com;;;;;;0021292;0021292000004;Nipro Diagnostics, Inc.;US;Fort Lauderdale;33309;2400 NW 55th Court;;FL;;0;1;;;;;;;;;GS1 US;US
0021292561017;Glucose Control Solution;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021292561017.jpg;KVJD1G;Prestige;http://product.okfn.org.s3.amazonaws.com/images/brand/KVJD1G.jpg;http://www.prestigecosmetics.com;;;;;;0021292;0021292000004;Nipro Diagnostics, Inc.;US;Fort Lauderdale;33309;2400 NW 55th Court;;FL;;0;1;;;;;2.0;;;;GS1 US;US
0021296604673;Chablis;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021296604673.jpg;;;;;;;;;;0021296;0082100000005;Canandaigua Wine Co., Inc.;US;Canandaigua;14424;235 North Bloomfield Road;;NY;;0;1;;;;;;50.7;;;GS1 US;US
0021299146682;PRO 3 AAT;Communications;66000000;10001467;68010700;68010000;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021299146682.jpg;MZN8NV;Koss;http://product.okfn.org.s3.amazonaws.com/images/brand/MZN8NV.jpg;http://www.koss.com;;;;;;0021299;0021299000007;Koss Corporation;US;Milwaukee;53212;4129 N. Port Washington Ave.;;WI;;0;1;;;;;;;;;GS1 US;US
0021299155172;HB 79 IR;Communications;66000000;10001467;68010700;68010000;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021299155172.jpg;MZN8NV;Koss;http://product.okfn.org.s3.amazonaws.com/images/brand/MZN8NV.jpg;http://www.koss.com;;;;;;0021299;0021299000007;Koss Corporation;US;Milwaukee;53212;4129 N. Port Washington Ave.;;WI;;0;1;;;;;;;;;GS1 US;US
0021299168486;PATHFINDER;Communications;66000000;10001467;68010700;68010000;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021299168486.jpg;MZN8NV;Koss;http://product.okfn.org.s3.amazonaws.com/images/brand/MZN8NV.jpg;http://www.koss.com;;;;;;0021299;0021299000007;Koss Corporation;US;Milwaukee;53212;4129 N. Port Washington Ave.;;WI;;0;1;;;;;;;;;GS1 US;US
0021299176269;KEB 40;Communications;66000000;10001467;68010700;68010000;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021299176269.jpg;MZN8NV;Koss;http://product.okfn.org.s3.amazonaws.com/images/brand/MZN8NV.jpg;http://www.koss.com;;;;;;0021299;0021299000007;Koss Corporation;US;Milwaukee;53212;4129 N. Port Washington Ave.;;WI;;0;1;;;;;;;;;GS1 US;US
0021300140791;Yellow Cling Sliced Peaches In Heavy Syrup;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021300140791.jpg;64UNGK;Libby's;http://product.okfn.org.s3.amazonaws.com/images/brand/64UNGK.jpg;http://www.verybestbaking.com;;;;;;0021300;0037100000005;Seneca Foods Corporation;US;Marion;14505;3736 S Main St;;NY;;0;1;;;432.0;15.25;;;;;GS1 US;US
0021300149114;Fruit Mix Chunky In Pear Juices Concentrate Cans;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021300149114.jpg;64UNGK;Libby's;http://product.okfn.org.s3.amazonaws.com/images/brand/64UNGK.jpg;http://www.verybestbaking.com;;;;;;0021300;0037100000005;Seneca Foods Corporation;US;Marion;14505;3736 S Main St;;NY;;0;1;;;;15.0;;;;;GS1 US;US
0021300168696;Pears Sliced In Pear Juices Concentrate Cans;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021300168696.jpg;64UNGK;Libby's;http://product.okfn.org.s3.amazonaws.com/images/brand/64UNGK.jpg;http://www.verybestbaking.com;;;;;;0021300;0037100000005;Seneca Foods Corporation;US;Marion;14505;3736 S Main St;;NY;;0;1;;;;15.0;;;;;GS1 US;US
0021300500267;Peach Slices In Lite Syrup;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021300500267.jpg;64UNGK;Libby's;http://product.okfn.org.s3.amazonaws.com/images/brand/64UNGK.jpg;http://www.verybestbaking.com;;;;;;0021300;0037100000005;Seneca Foods Corporation;US;Marion;14505;3736 S Main St;;NY;;0;1;;;;24.5;;;;;GS1 US;US
0021300501028;Splenda Fruit Medley Jars;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021300501028.jpg;64UNGK;Libby's;http://product.okfn.org.s3.amazonaws.com/images/brand/64UNGK.jpg;http://www.verybestbaking.com;;;;;;0021300;0037100000005;Seneca Foods Corporation;US;Marion;14505;3736 S Main St;;NY;;0;1;;;;23.5;;;;;GS1 US;US
0021300501103;Libby's Splenda Pear Halves Cans;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021300501103.jpg;64UNGK;Libby's;http://product.okfn.org.s3.amazonaws.com/images/brand/64UNGK.jpg;http://www.verybestbaking.com;;;;;;0021300;0037100000005;Seneca Foods Corporation;US;Marion;14505;3736 S Main St;;NY;;0;1;;;;14.75;;;;;GS1 US;US
0021306210191;Styling Gel;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306210191.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;170.1;6.0;;;;;GS1 US;US
0021306210290;Neutralizing Shampoo;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306210290.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;8.0;;;;;GS1 US;US
0021306210405;Oil Sheen Light Hair Spray;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306210405.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;416.75;14.7;;;;;GS1 US;US
0021306210504;Oil Sheen Hair Spray;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306210504.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;7.0;;;;;GS1 US;US
0021306211389;24 Hour Holding Spray;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306211389.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;354.38;12.5;;;;;GS1 US;US
0021306211563;Hormone Hair Food;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306211563.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;5.25;;;;;GS1 US;US
0021306211754;Pressing Silk Oil;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306211754.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;148.83;5.25;;;;;GS1 US;US
0021306211761;Conditioner Deep Penetrating Chemical Repair System;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306211761.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;;237.0;8.0;;;GS1 US;US
0021306211839;Spritz Designing And Holding Extra Hold;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306211839.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;;;10.0;;;GS1 US;US
0021306211938;Super Hold Spritz;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306211938.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;;296.0;10.0;;;GS1 US;US
0021306214113;Cucumber Massage Conditioner;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306214113.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;113.4;4.0;;;;;GS1 US;US
0021306214250;Relaxer System 1 application;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306214250.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;;;;;;GS1 US;US
0021306217039;Conditioning Styling Gel;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306217039.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;3.5;;;;;GS1 US;US
0021306217046;Hair & Scalp Oil Light & Natural;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306217046.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;;3.5;;;;;GS1 US;US
0021306218104;Private Collection Light Pomade With Shea Butter;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021306218104.jpg;;;;;;;;;;0021306;0074704000000;Murray's Worldwide Inc.;US;Oak Park;48237;21841 Wyoming St;;MI;;0;1;;;99.0;;;;;;GS1 US;US
0021331131393;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021331131393.jpg;;;;;;;;;;0021331;0021331000002;Sakar International, Inc.;US;Edison;08817;195 Carter Drive;;NJ;;0;1;;;;;;;;;GS1 US;US
0021331199645;Victorious Microphone Stand 19964;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021331199645.jpg;;;;;;;;;;0021331;0021331000002;Sakar International, Inc.;US;Edison;08817;195 Carter Drive;;NJ;;0;1;;;;;;;;;GS1 US;US
0021331228499;Gf-0001 Digital Wrist Blood Pressure Monitor Black;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021331228499.jpg;;;;;;;;;;0021331;0021331000002;Sakar International, Inc.;US;Edison;08817;195 Carter Drive;;NJ;;0;1;;;;;;;;;GS1 US;US
0021331502322;Gnc Acculndex Gs-7004 Weight And Body Mass Index Bathroom Scale;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021331502322.jpg;;;;;;;;;;0021331;0021331000002;Sakar International, Inc.;US;Edison;08817;195 Carter Drive;;NJ;;0;1;;;;;;;;;GS1 US;US
0021331653925;EA ACTIVE 3-PACK RESISTANCE    ACCSBANDS;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021331653925.jpg;;;;;;;;;;0021331;0021331000002;Sakar International, Inc.;US;Edison;08817;195 Carter Drive;;NJ;;0;1;;;;;;;;;GS1 US;US
0021331663610;Victorious Cd Karaoke System;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021331663610.jpg;;;;;;;;;;0021331;0021331000002;Sakar International, Inc.;US;Edison;08817;195 Carter Drive;;NJ;;0;1;;;;;;;;;GS1 US;US
0021340480000;Filet Mignon 1 filet;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021340480000.jpg;;;;;;;;;;0021340;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0021348321015;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021348321015.jpg;;;;;;;;;;0021348;0021348000002;Tai Wing Wah Restaurant;HK;Yuen Long, N.T.;;2-4 On Ning Road;;;;0;1;;;;;;;;;GS1 US;US
0021355491046;A Yard Of Licorice;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021355491046.jpg;;;;;;;;;;0021355;0021355000002;Sahagian & Associates, Inc.;US;Oak Park;60303-0997;P.O. Box 997;;IL;;0;1;;;737.0;26.0;;;;;GS1 US;US
0021357000260;Beef 'n Cheese;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021357000260.jpg;;;;;;;;;;0021357;0021357001007;Hickory Farms, Inc.;US;Maumee;43537;P.O. Box 219;;OH;;0;1;;;1.0;;;;;;GS1 US;US
0021357098113;Beef And More;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021357098113.jpg;;;;;;;;;;0021357;0021357001007;Hickory Farms, Inc.;US;Maumee;43537;P.O. Box 219;;OH;;0;1;;;1.0;;;;;;GS1 US;US
0021357190046;Beef Summer Sausage Roasted Garlic Recipe;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021357190046.jpg;;;;;;;;;;0021357;0021357001007;Hickory Farms, Inc.;US;Maumee;43537;P.O. Box 219;;OH;;0;1;;;453.0;16.0;;;;;GS1 US;US
0021357907101;Snack Sticks Beef Original Recipe;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021357907101.jpg;;;;;;;;;;0021357;0021357001007;Hickory Farms, Inc.;US;Maumee;43537;P.O. Box 219;;OH;;0;1;;;;4.5;;;;;GS1 US;US
0021357916219;Jalpeno & Cheddar Blend;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021357916219.jpg;;;;;;;;;;0021357;0021357001007;Hickory Farms, Inc.;US;Maumee;43537;P.O. Box 219;;OH;;0;1;;;340.0;12.0;;;;;GS1 US;US
0021357926485;Party Bites;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021357926485.jpg;;;;;;;;;;0021357;0021357001007;Hickory Farms, Inc.;US;Maumee;43537;P.O. Box 219;;OH;;0;1;;;;11.0;;;;;GS1 US;US
0021357931229;Meat & Cheese Snack Platter 22;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021357931229.jpg;;;;;;;;;;0021357;0021357001007;Hickory Farms, Inc.;US;Maumee;43537;P.O. Box 219;;OH;;0;1;;;;;;;;;GS1 US;US
0021357941587;Pepperoni;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021357941587.jpg;;;;;;;;;;0021357;0021357001007;Hickory Farms, Inc.;US;Maumee;43537;P.O. Box 219;;OH;;0;1;;;170.0;6.0;;;;;GS1 US;US
0021363000346;Chia Pets Chia Elephant;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021363000346.jpg;;;;;;;;;;0021363;0021363000018;Joseph Enterprises Inc.;US;San Francisco;94104;425 California St Ste 300;;CA;;0;1;;;;;;;;;GS1 US;US
0021363003606;Obama Handmade Decorative Planter Determined;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021363003606.jpg;;;;;;;;;;0021363;0021363000018;Joseph Enterprises Inc.;US;San Francisco;94104;425 California St Ste 300;;CA;;0;1;;;;;;;;;GS1 US;US
0021363003668;Obama Handmade Decorative Planter Happy;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021363003668.jpg;;;;;;;;;;0021363;0021363000018;Joseph Enterprises Inc.;US;San Francisco;94104;425 California St Ste 300;;CA;;0;1;;;;;;;;;GS1 US;US
0021363101203;Compact Mosquito Repellent 1 each;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021363101203.jpg;;;;;;;;;;0021363;0021363000018;Joseph Enterprises Inc.;US;San Francisco;94104;425 California St Ste 300;;CA;;0;1;;;;;;;;;GS1 US;US
0021363535008;All-purpose All-surface Household Cleaner With Sponge Jars;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021363535008.jpg;;;;;;;;;;0021363;0021363000018;Joseph Enterprises Inc.;US;San Francisco;94104;425 California St Ste 300;;CA;;0;1;;;;12.0;;;;;GS1 US;US
0021376678969;Dygestem Gum 12 Units;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376678969.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;;;;;;GS1 US;US
0021376688821;Toothpowder Spearmint;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376688821.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;0.53;;;;;GS1 US;US
0021376777730;Toothpaste Peppermint;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376777730.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;;;3.0;;;GS1 US;US
0021376777754;Toothpaste Cinnamon;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376777754.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;3.0;;;;;GS1 US;US
0021376890446;Toothpaste Peppermint;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376890446.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;7.0;;;;;GS1 US;US
0021376890866;Dental Chewing Gum 100 piece;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376890866.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;;;;;;GS1 US;US
0021376890965;Xylitol Dental Chewing Gum 1 case;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376890965.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;;;;;;GS1 US;US
0021376891092;Dental Chewing Gum 12 piece;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376891092.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;;;;;;GS1 US;US
0021376899005;Chewing Gum 20 piece;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376899005.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;;;;;;GS1 US;US
0021376900053;Oral Rinse Peppermint;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021376900053.jpg;4ZIVKZ;Peelu;http://product.okfn.org.s3.amazonaws.com/images/brand/4ZIVKZ.jpg;http://www.peelu.com;;;;;;0021376;0021376000005;Peelu Products, Ltd.;US;Fargo;58104;4075 40th Ave SW;;ND;;0;1;;;;;;16.0;;;GS1 US;US
